Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
45,45,95,0.33485753339696456,1.146087814044547,1.817260751749673,-1.844673883909177,-0.4334631588633884,1.1254006528091673,-0.7272165180294715,-0.7059531330757187,-1.0435878577050972,0.6830951507456549,-2.658195177267328,2.028485950174496,0.9438295788433092,0.5866392187982763,0.2293899220064295,0.8470020645494093,-0.2749487726448246,0.6229165130876098,0.8591143480714752,-1.0684956401869032,0.7480900720461988,-0.9556987408093345,0.8397483308665554,0.13415034590355762,-0.27896276119708613,0.5542034062161842,1.3016159303008523,0.9868430347133892,-0.08535112656566035,0.39737362222324196,-0.1860198235945383,-2.249588395245478,0.47788308372389987,-1.79943233222015,-2.2383332446555557,2.3706544848988327,1.3461278953643772,1.7804252337287312,-0.12026743475069626,0.9744011784678807,-1.81314748589757,1.0555493243869005,-0.44521637506406087,-0.06388985760479167,-1.7880887328706054,-0.2746665155628761,-1.5960131025140072,1.1150601658489754,-0.6100541225974525,0.49457245210962814,1.237841010698287,-0.5642797072228861,0.06911418085204533,-2.0144918683755204,-0.14667367921569904,1.9554038978831134,0.3183631886995198,1.101062750342894,-0.10519912727957961,-1.319152336270774,-0.6314892703890815,-0.3319421879671595,0.5502454948868883,-0.7370512262680093,-0.3515188489782482,0.30006308986523383,2.047736848208701,1.639648702681012,-0.3053891652233241,0.1559335298276672,0.7951725291782726,-1.7934181193216687,-1.6331721844167255,-0.17890457461912723,-0.7783713364021354,-1.1556396797700188,1.0542166538775177,0.27932244143975954,-1.2478413055405968,0.10785436691400734,0.16432370443204347,-1.279730211878979,-1.0718025752437028,0.6043371363231637,-1.0956852855611694,2.2930456216213706,-0.09931333294447228,1.2374488840887623,-0.7268036920597313,-1.0495210671212702,0.7971016641970637,1.5240180149657516,0.23199234602419647,-0.8491173538250241,0.7618071525123584
45,45,95,0.5565705603050586,0.9150566226457973,3.2650853028559124,-0.822744737449184,0.45965513891946486,1.3619871886076342,0.46587151236621227,-3.3239673229729485,-2.422421255113037,-1.2440836874000045,-2.008542161588402,3.369236449776048,0.45063294122903297,1.3970503911905447,-1.1516480841349006,1.8333117424619259,0.17542994419030808,-0.273674317039131,1.6487808782189548,-0.3470267618587577,-1.6126356602109204,-0.4000108794255008,-1.250756783653117,0.8377930254275686,-0.8549980069945493,-0.5624615416619053,2.4656257052624877,0.8134643516057538,-0.26126133143258135,0.786053690621767,-2.139978348041549,1.3906662631989162,1.0737521897971498,0.8554904620690139,-0.41007285817361594,2.4265478660385935,1.0913667837991126,0.3193081417040327,2.0409143175382187,2.196759974655649,-2.2620389835909784,-0.5218617956919773,2.972216180721709,-2.5827312894252668,-1.2635635145905493,1.4791621159925392,1.341848010505103,0.45117265558492536,1.2160805398105377,0.28057247054559087,0.5731415994685767,-1.0460999091079253,0.9431147604354262,0.14351432235440661,1.3540966937835988,1.7281435685410187,-0.8796087688030462,1.4671747109710387,1.6770162323945301,-0.05416867286874477,-1.042669321581688,-0.2822903578086673,-1.1944147563031384,2.4144489867229146,-3.34305517182576,0.3004682695210243,0.07494645128511257,1.4532084073149114,1.0580858791244536,1.1701886202240463,1.6865577020477098,0.6930448289024731,-1.5616584073747044,0.3172287351637994,-0.97580776328912,1.0917159232542881,0.5628409661152088,0.15656309559972148,-1.3682786358615422,1.7150085944154805,1.8804682217077466,0.4148677027140641,-1.6131449380549,-1.6764984400618768,1.9680348830147467,2.106303165762838,0.13789152122335507,1.9025161189600397,-1.1457665704393019,-0.8872091296895537,1.596394509855384,0.5068934993048029,1.3558362670859019,0.25862399215200044,-0.005688100564555858
45,45,95,0.19703057975419788,0.3713992871100002,1.9757608878164696,-0.44349888842126184,-0.13955545018941506,0.16344747213666094,1.023029418812693,-1.0844164357093362,-0.7468912655877679,-0.9651487643208881,-1.391644392503793,3.292091195581349,-0.04723397931149569,0.21222726488003615,-0.16701121570794092,1.937213367707702,0.03281421759752404,-0.023046198004846696,1.7865634242567077,-0.9199385052666113,-0.6918855516065884,0.026403651216300963,0.10865959912012607,-0.023045353689152698,-0.8357569605796057,-0.13297695738923926,0.6500643950017686,-0.2438329919986426,-0.4702847611432028,-0.24654901480420616,-0.6231088568982749,0.3217947850385627,1.7208905236337886,0.5140196437821591,-1.0219097384744273,0.9174775903859826,-0.693151569343534,0.8410874783388053,0.10776917145349726,2.3024748912303337,-0.5523151626271336,-1.6954054793524818,0.9243022680316731,-2.2593084676785415,-1.4131839518030127,0.734410597109779,1.0422052483624367,0.12434674043640029,1.689367595195596,-0.18692510762299586,-0.3285643805675857,-1.396896179989904,0.381893327524447,-0.7205135516644977,0.7995699924625995,-0.14051800690766564,-0.860339538912282,1.2617129839308905,1.2708925882521143,-0.6617075535344107,-0.4633689050853229,-8.10327140613372e-05,-0.9717653993254994,1.2097795704464376,-1.176886979013989,0.054686510087679475,-1.3029195376921554,-0.2656411956651274,1.7258205160001858,0.36927433865042303,1.2240792456114793,-0.3098211027078477,-0.5476865707549866,0.04407156207606058,0.07900507648075342,1.6268196115444618,1.0680609859517796,0.5804679577332482,-1.6298801353720516,0.8783261064765511,0.9918154594959997,-0.3171949966740147,-1.7447441046615502,-0.4187831765386194,-0.16726687580139102,0.9974044705650141,0.1370734367474266,2.214855066519065,-0.4026191009553585,0.5362992874948075,0.5131948338374663,-0.04430536043085728,0.3382588469322031,-0.6716474046069291,-0.48325572275930334
45,45,95,0.5013131089439617,-0.09104872904275235,1.5332285243292532,-0.9930445630288971,-0.9368428906492261,2.298965192507984,0.6918442953953103,0.7893900539589804,-2.348071867686786,-0.4924568930143821,-2.389214281824559,1.6130759501091367,1.9952654916095105,-0.32610433788783116,-0.6382884964196258,1.991901223168507,1.049983799884183,0.20744886749566088,0.26433145168117145,-0.8240453281966218,-0.1564169695366079,1.1133408130070228,0.37142884989162894,-1.0320105421956483,-0.02880497589566602,-0.14958442253567794,-0.24735133533377535,0.7986143148544393,0.6388418191087994,1.5201676094920038,-0.19527798792061563,1.5275509745854243,1.0160904603880305,1.389636074878124,-1.025899240018165,0.205812848949111,0.021843174481064317,0.7772472541869218,1.0492532990840568,3.3196883797767134,-0.7467463861104866,0.1654729287881228,1.5543788740944768,-0.7130076357424209,-0.6990879466319504,0.13741407135819325,-0.49087331451769683,-0.7721371902291276,1.8787710385921907,-0.6754317630433431,0.8819175171939332,0.7874734322956018,-0.1728383284464628,0.6762237091365786,1.551289730721776,1.7837300022463898,-0.06097730744123963,-0.6131170390177653,1.0283997162734315,1.4739813559204105,-1.0184685311516237,1.4025852873416236,-1.578496981835544,0.11073510713325645,-1.5111728283708386,-0.1334448889768198,1.0426169391507811,0.9477285108853788,-0.17417839738306432,-0.6450491107561569,0.19655750010208758,-1.4758588664640442,-1.1912309625107167,0.29888287358963284,-2.844152256015678,-0.568039849454956,2.1314969593726603,0.8660185939839831,-1.8023421417713628,-0.10593491442889873,-1.7051995486143308,0.39637116321252497,0.25368780872319907,-0.68831996647047,-0.5392299476449419,0.8886679446910751,0.719069221994215,-0.06517306662471668,0.5764023956433895,-0.254306202736447,1.5544404758500472,0.3598981842301572,-0.031580648991969065,-0.6694446681572759,0.13994053912257376
45,45,95,0.44545245757175495,1.3600342452380725,1.227394185568893,-0.245272927333302,-0.7989405695084376,0.5669393106234414,1.0161483296676894,-1.0384708070384487,-0.6448085805592513,0.17399775116846314,-0.46100191801687884,1.4985249281776503,0.14415619128128665,-0.49403468707119136,-0.2864691232296508,0.7168704598540409,1.5288376344362642,-1.2243930586392884,0.5167393178537343,-0.27527021042827066,-0.2754556937936657,0.19258916156106082,-1.2178622616058206,0.29296678281713634,0.4526054065385006,0.8433893869878766,0.8218048522519923,-0.08009119139840971,-0.8130830525241026,-0.26843649278925275,-1.2657332251652635,0.047480970382902055,0.8136722846882581,-0.30076285889002924,-1.1513512537413708,2.4627143307570485,1.097077727481919,0.7971045080099393,1.4190000175165058,1.2523398172901774,-1.238672593548776,-0.155380322645417,-0.3370094468779162,-0.8616896783596749,-1.2970449881322885,-0.5500386499135208,-0.15845503078415957,1.3919406732772404,2.2068775688346705,0.07666614398520272,1.0555625804241082,-0.10058320464608003,1.2742102545489244,0.20429885812436896,1.6645526194118285,2.4051904421566395,-0.9509804889394323,1.0578377122103049,-0.0577287216371584,-0.6858913671111221,-0.6838435127055223,-0.7551654553252952,-0.38904178800817135,-0.2580053303963975,-0.45750298577141757,0.8281268563479451,1.1335021691817566,0.9903035905202813,-0.044488020932294266,1.5770323527514623,0.5996839581813199,0.2107401800866419,-2.021295048957691,-0.15920297485492824,-0.9136137436691184,1.2657175146573163,0.28407817616834535,-0.45469895957955336,-1.5861986299010005,0.45776406849738294,0.15995959473998905,-0.6226010965204833,0.20403978351689306,-0.5714849028245533,0.34820961900312264,1.9234358877774174,0.3897334394962129,-0.4418330830107621,-0.5061929363168255,-1.2889055722236802,0.9443269383382671,2.0539524899514596,0.2142128371127453,-0.4876293018449987,-0.13899800605692972
45,45,95,-0.527959785964497,-0.0814765334707374,0.6257397228528706,-0.33477539009006696,0.006250769831102029,0.719984687201093,-1.2747998421487496,0.28937747899400723,-0.5922682833434936,0.5830596156955462,-2.601668353840424,0.28431651596852414,0.34137529821842205,-1.0515936912992794,1.261758191884626,1.5013388724391206,-1.3327516374372055,0.41860779840927026,0.8185399529797515,-1.7309372752918195,0.47463465464648363,0.994486187818584,0.24106420757809804,1.0303393806218968,-0.9955039816895123,-0.5154088630603189,-0.013866782043788767,0.14369512053031555,-0.15345815756774697,0.4659351892379974,-0.5643603805761841,-0.5335495521352769,-1.6983059141005825,0.7566000559668491,-1.9483310813114862,0.7760113459384468,0.21618574673890315,-0.2629845841455548,-1.125370649333234,1.282369004085266,-0.2601441481555623,-1.3802383360795547,1.4586693005997966,0.07883912952517651,-2.2336154884604973,0.5258933651016579,0.41206480745510876,-0.21642001842319622,0.709459805768263,-0.9722763375067207,1.1191071624498885,-0.4208097310439322,0.3131508961966206,-1.31856449974051,0.5614521309392488,0.7034933054273124,0.5242395045229308,0.8320878069046692,-0.07883708251122439,0.801764336442084,1.3318201519839687,-0.025210197611371256,0.6976945900177783,-1.7783144755356983,-0.6976541947765388,-0.9667679592795375,1.081997254856902,0.9298180935451981,-0.5895900958067202,0.1139842912440685,0.16789731985639111,0.032155260861493444,0.46455988329854214,0.4313704808198162,-0.9527658719868494,-0.489972988680917,0.4021920629544768,0.021128772650538877,-0.7906758243826989,-0.004525006716252202,0.4332748702043571,0.1913052164176665,0.13837869077342382,-1.2251761103955623,-0.01857332358596327,1.4863106139324613,0.8871725219420985,0.13361061908456323,0.03400575244863292,0.6125724387768837,0.15792261040847028,0.37828876676792517,0.45135824561067434,-0.5889879502979054,0.14847386215509706
5,5,95,-1.2064246045134177,0.5191938663084897,1.1011076445595942,1.198878305851289,-1.7329174205862037,-0.3894239811792011,-0.7727537840482043,0.21654554829022138,-1.8325067130343726,-0.9856024082177984,-0.5419927156762759,-0.2483032169684958,0.05552780211075425,-1.1059842096191859,-1.4138037225873386,-0.19358886800976854,1.1426096232312228,-0.8910215099178728,-0.8164143235039981,0.33767853697226696,1.27980563222173,0.5462298889793624,1.2613963987267545,0.9813725494442712,0.21417226278277576,-0.38916886832037184,-0.4815599291819385,-1.2005296150263465,0.8510687039165379,-0.4149674309624023,0.36044284537550186,1.065602983600442,0.9947771160492389,0.3864415796609851,0.30910134739902967,0.6545550552639504,1.0512685506212092,0.3771578654132637,-0.443630161897021,0.48011049176683157,-0.2646435563536252,-0.8028083444859654,-0.4618411118389047,-0.3406521016079908,0.37461853208824397,-0.9645520808185192,2.1313713079128296,1.1446815537841928,0.5836360959480413,-0.046976927907788395,0.695843438129245,-1.078401196540103,0.04083227020815743,-1.0038731225629334,0.061659351750904215,-0.03128403750551292,-0.546155346474932,-0.20548036751405466,-0.1957620340970652,0.36138509399090185,-0.22970587389271346,0.7207194917297678,-0.5847653461549899,-0.07788715747498644,0.8803587080379429,0.5243569189181571,0.995798478714067,1.435687566788584,-0.8009165132326753,-1.0298553566107607,0.2546102725828914,0.42053734748943844,-0.08045083297238642,-0.006552247343820882,-1.4241979647005842,-0.22836762683906367,1.138570932578965,0.739231634721374,-0.5202537392583749,-0.4479574170145603,1.5887790707655443,0.1472731779085295,-0.18360437782006928,-0.5761089858241212,-0.5280007491912855,-0.5338677149898594,1.5142553025539103,-1.3334058076433633,-0.27684967535715393,1.6126964531628172,-0.15264861020739579,0.0067258494615235745,-0.7732338509211861,-0.30104679275759383,-0.5226696490404502
5,5,95,-1.717214515335818,0.6183104237765842,1.4390958256572512,0.24662017287861923,-0.7084502281812136,-0.17470441344262896,-0.25046465584358263,-0.5820215179674464,-1.7826225947497896,0.2102616985085441,-1.989688462532899,-1.00630215815278,0.10319497208152038,-0.7973143557299646,-1.13937788756071,0.6513140194520866,0.3466748985804355,-0.24134545902223561,-1.1256727433570715,-0.3835329504344013,0.854532462268389,0.5896964452493442,0.32612642020719995,-0.18812152316343714,-0.515654898906967,0.37644528715793885,-0.1972650258853677,0.0011141502822564447,1.5310375957604818,-0.4793673525216688,0.3866721283364796,1.56384705890881,-0.5928502951324527,0.9113211083732786,0.5157767999166427,0.503199873030564,0.2257733453164237,-0.17239363815279848,-1.474643466315181,0.7769188678831379,-0.3507261742425672,-1.49994583034567,0.7407977671178902,-1.5173523940232307,1.0333310742653772,-0.012644965782523169,1.225079209415731,0.7089326057779056,0.7202592276355073,0.6406407435285603,0.47643665264165963,-0.3394965134922049,-0.626494375721667,0.37692351121183204,0.6366271660348024,1.6673731539718262,-1.34473949506731,-0.5251695676914138,0.1931902531121201,1.8262065126026565,0.01651838724359184,0.31836400077053145,-0.31512176297643946,-0.43012914197628765,0.8071784576122154,-1.6281828604030135,1.5725236237358158,2.095324934658617,-1.2750266715791028,-1.382669700324151,-1.252685620328816,-0.10383509840542778,0.20121877713454822,0.34039067199924955,-1.4226749232756621,-0.4705524195960358,0.42689391322000003,1.3167210485808356,-0.03724324844688674,0.1764499810250489,0.8560906639465482,0.36360594419440406,-0.11709954525947765,0.2817281127102028,0.23035911736139306,0.4354657502160519,1.6837079829832182,0.3416180907500904,-0.2905067128973233,1.518122526715677,0.5083463973147762,0.14272280097384027,-0.435894496988868,0.738304365888751,-0.36699856488662036
5,5,95,-0.3254172810427966,0.4772732148577956,1.1917291540873336,0.7428753797309727,-0.0630796793108166,-1.1928000763776554,0.8313937879127195,-0.6317257101947439,-0.21753391237853523,0.18081064211179568,-0.08656875564233782,-0.13737416696711585,-0.783183657698407,0.2236822346362008,-0.01781596927547984,0.7645259157221802,1.4723516905999565,-0.3508175813787211,-0.6208916546404907,-0.568022542775568,-1.3590941205523879,-0.3344519729383615,-1.015193064005135,1.2625451409358546,-1.175409043260797,-0.7407819492325857,0.054279597080757046,-0.15806955114983792,0.4278091945182364,0.6556696499220954,0.7407102232159479,1.0730454658022828,0.009619212578602605,-0.7645218748380481,-0.21650465560117582,0.26661852849335255,-0.9415272993967551,-0.45637157296064224,0.8252668402760441,1.0986305037449293,0.3214185279519681,0.33189916242824286,0.7210054320636281,-1.0083388909134068,0.36937525635675317,0.7202613098012804,0.3507328811479727,-0.02706290545102159,0.09756374917244919,-0.051775589211276826,-0.9421903922088106,0.03407648180462622,-0.2825325362608623,0.4793331475599653,0.3364092331691708,-0.23605060621838464,-0.26428279554815803,-0.5410872608530977,0.45140037441746117,0.6134556153853509,0.15412694925840345,-0.24097872872121398,-0.12454355882729141,-1.0245198145735814,-0.17819469685720538,-0.3757025033088566,-0.8181706115772518,0.41983041596708676,0.8505724498787008,0.11194236064235477,-0.503287068520863,0.22323619077004775,-0.33562479342575363,-0.00228575857738944,-0.020739958660602076,0.8235767923497588,0.21339185966937949,0.20428049126923659,0.1111825548155662,0.19114539545956846,-0.08974998933731076,0.04723822179908846,-1.4511071356787726,-1.021178154431899,1.1975241198531839,-0.5318199034736524,0.6111925724437733,0.9500799815982358,0.25736235506062394,0.9228656559357536,-0.45544458739960364,-0.19070889854038808,-0.10576832508710034,0.8596639603060342,-1.334402893071844
5,5,95,-1.536720839389628,0.21707356686599974,1.589862660183467,0.7622644380889328,-1.4317939106467836,0.5705199010309707,-1.4308016754118509,-0.6499798737791924,-1.4381678281995744,0.16132387330391992,-0.9728372878987066,-0.1266032854093537,0.200732082479562,-1.5792017373862899,-1.4698101864900739,0.08129712051407888,1.1669468642490755,-0.8734471655850501,-1.3690429621469493,0.287086314395298,1.1020777262481025,-0.1790447085971683,0.745558869778011,1.708031841419486,-0.17158954728158693,0.45880986642089433,0.015294896572530756,-0.9040704983060835,0.8396529524325399,-1.0656464707990518,-0.1054770996648082,0.38199477059362125,0.29069419003852764,0.647820219800958,0.02425334509703375,0.24212283187075878,0.6046832783600979,0.34132048600687537,0.2828267277925841,0.36341723712362567,-0.24820680908266018,-0.4450491978487746,-0.4027318236464867,-1.3543838464490068,0.49702788454332814,-0.9962438997520243,2.4211382511869908,1.6970373485065675,1.2530706448514772,0.43007756778894196,0.04504799864937502,-1.6856888711154354,0.529856602737211,-0.2141701146272797,0.018323096505057604,1.8280229311150977,-1.3776174057725565,-0.5839157151818264,1.0040119867768826,0.6709603550163317,0.20110280397170735,0.1104333787206555,-0.4960639864158112,0.17235973063557694,-0.23262582778714475,0.5631098567370126,0.7787183612404729,1.563953169274805,-0.8759695389697065,-0.117147251976067,0.29627618697480634,0.4067211935186695,0.314581640389046,-0.040675980826193225,-1.5997732734641188,0.4934552048440019,1.5635309368240422,0.7450867719384027,0.15196054197002135,-0.7260058803770459,2.158465087188057,-0.5437331945419231,0.2554972234878362,0.04933764768274518,0.32879932333094714,-0.791002656482449,1.4253476865936265,-0.8066819861959501,0.22961729083254762,2.188849603862057,0.006222677204236007,0.2604059028311856,-1.4431517012778707,-0.17318070103260255,-0.4355588263685542
