Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
1,1,95,1.146087814044547,-0.7712531651421397,-0.4334631588633884,1.2810028139441618,-0.7272165180294715,-1.061620506490179,0.9438295788433092,-1.7401444344528572,0.3472344463780298,0.2293899220064295,0.8470020645494093,-0.2749487726448246,3.0146251501585786,-0.9631043134598818,0.1619751778890095,0.6229165130876098,0.8591143480714752,-1.0684956401869032,-0.31536442845369583,0.7480900720461988,-0.5244615409035323,0.8397483308665554,-0.27896276119708613,-0.3910980284976288,1.3016159303008523,0.21802793907407164,-0.288502309683932,0.03228379185623755,0.39737362222324196,2.086680963763971,-2.249588395245478,0.47788308372389987,-1.79943233222015,-2.2383332446555557,0.4056765620838216,2.3706544848988327,1.4104399919090493,1.7804252337287312,-0.12026743475069626,0.9744011784678807,1.0555493243869005,-0.44521637506406087,0.42103900242096903,-0.06388985760479167,-1.7880887328706054,-0.2746665155628761,-0.21203600132844835,1.1150601658489754,0.49457245210962814,0.5016744807282664,-0.8620917770299205,-0.5642797072228861,-2.0914892526460953,-2.0144918683755204,-0.14667367921569904,0.8176993254544279,-1.319152336270774,-0.6314892703890815,-0.7861096883180962,-1.2444030274641051,-1.0730887623784504,-0.6248677729739096,1.2583069118273322,0.5502454948868883,-0.7370512262680093,0.09718454081770128,-0.8812382939298391,0.30006308986523383,1.639648702681012,-0.3053891652233241,0.1559335298276672,-1.8551451698269121,-2.5761435533408017,0.6942812228584784,0.6897228194969205,-0.17890457461912723,-0.0685043958604962,-1.1556396797700188,-1.913975984157413,-0.6292298965494244,1.0542166538775177,0.27932244143975954,-1.2478413055405968,0.10785436691400734,-1.0718025752437028,0.6043371363231637,-0.405438762607006,-1.0956852855611694,2.2930456216213706,-0.09931333294447228,1.2374488840887623,0.7971016641970637,-0.6955054491894953,1.5240180149657516,0.7618071525123584
1,1,95,0.9150566226457973,1.9303389897556102,0.45965513891946486,1.32025307740742,0.46587151236621227,1.5345287921947928,0.45063294122903297,-1.4057202392494001,0.9947045845592537,-1.1516480841349006,1.8333117424619259,0.17542994419030808,1.2963984191323967,-1.1089407019779105,1.0617624520005167,-0.273674317039131,1.6487808782189548,-0.3470267618587577,1.7187625864230907,-1.6126356602109204,0.008919216551408489,-1.250756783653117,-0.8549980069945493,-0.3714579064277414,2.4656257052624877,0.05134502311350174,0.5541500017617534,-0.43332567786889775,0.786053690621767,1.5108493164462484,1.3906662631989162,1.0737521897971498,0.8554904620690139,-0.41007285817361594,1.1634160420804827,2.4265478660385935,-1.2265633612878934,0.3193081417040327,2.0409143175382187,2.196759974655649,-0.5218617956919773,2.972216180721709,-0.2392391699024648,-2.5827312894252668,-1.2635635145905493,1.4791621159925392,1.3389678832951484,0.45117265558492536,0.28057247054559087,0.32976045462424886,-0.6453263141492152,-1.0460999091079253,0.5518709122140205,0.14351432235440661,1.3540966937835988,-0.1750173831602178,-0.05416867286874477,-1.042669321581688,0.03678748162364386,0.16100780874500714,-0.9111876532818054,-1.2496086802954822,2.63875536034628,-1.1944147563031384,2.4144489867229146,0.2602953762765248,-1.7079191969298657,0.3004682695210243,1.4532084073149114,1.0580858791244536,1.1701886202240463,-0.58999359467855,-1.0174635075754106,0.39516643068431007,-1.2439530553701,0.3172287351637994,-0.9808773204320088,1.0917159232542881,1.033610436216577,0.33030491496421466,0.5628409661152088,0.15656309559972148,-1.3682786358615422,1.7150085944154805,-1.6131449380549,-1.6764984400618768,1.3418754858537563,1.9680348830147467,2.106303165762838,0.13789152122335507,1.9025161189600397,1.596394509855384,0.5007517886212296,0.5068934993048029,-0.005688100564555858
1,1,95,0.3713992871100002,1.6164152066690924,-0.13955545018941506,1.3226623853227153,1.023029418812693,0.03333189396935792,-0.04723397931149569,-1.5075222598565232,0.4052374982509733,-0.16701121570794092,1.937213367707702,0.03281421759752404,0.8687434238701061,-1.8115998696615765,0.406216740284354,-0.023046198004846696,1.7865634242567077,-0.9199385052666113,1.9112015241073812,-0.6918855516065884,-0.15215521874866736,0.10865959912012607,-0.8357569605796057,0.5594931771923233,0.6500643950017686,0.17242278309726095,0.2614444414409558,-0.46651818551350965,-0.24654901480420616,1.3761073682580118,0.3217947850385627,1.7208905236337886,0.5140196437821591,-1.0219097384744273,1.4785202508425586,0.9174775903859826,-0.7631336579623565,0.8410874783388053,0.10776917145349726,2.3024748912303337,-1.6954054793524818,0.9243022680316731,0.8326850680780914,-2.2593084676785415,-1.4131839518030127,0.734410597109779,0.3146800253117331,0.12434674043640029,-0.18692510762299586,0.13182866195427578,-0.6308167738398884,-1.396896179989904,0.19187493160085953,-0.7205135516644977,0.7995699924625995,-0.16747788382533638,-0.6617075535344107,-0.4633689050853229,0.7803368771163081,-0.6113526326655753,-1.4385985532761796,0.15975457978223778,1.8716807195429108,-0.9717653993254994,1.2097795704464376,1.6526099154807665,-1.1111794330148355,0.054686510087679475,-0.2656411956651274,1.7258205160001858,0.36927433865042303,0.9608592347091008,-0.5133661237977046,0.677601050676178,-0.2665636001605894,0.04407156207606058,-0.3148032050462258,1.6268196115444618,-1.2221956594963037,-0.0396540570010432,1.0680609859517796,0.5804679577332482,-1.6298801353720516,0.8783261064765511,-1.7447441046615502,-0.4187831765386194,-1.3004926109715693,-0.16726687580139102,0.9974044705650141,0.1370734367474266,2.214855066519065,0.5131948338374663,0.17079910814020216,-0.04430536043085728,-0.48325572275930334
1,1,95,-0.09104872904275235,-0.2249116561182932,-0.9368428906492261,0.1543138304140238,0.6918442953953103,0.37808006367770813,1.9952654916095105,0.698425824488019,1.0619644250467304,-0.6382884964196258,1.991901223168507,1.049983799884183,1.5598786982630857,-1.9190126126585154,-1.39528995353704,0.20744886749566088,0.26433145168117145,-0.8240453281966218,0.8181489193082271,-0.1564169695366079,0.7759802358473736,0.37142884989162894,-0.02880497589566602,-1.4196511498670714,-0.24735133533377535,2.2445368693316725,1.3240964965019615,-0.8166288206657872,1.5201676094920038,0.8595234103613905,1.5275509745854243,1.0160904603880305,1.389636074878124,-1.025899240018165,0.7608770519656777,0.205812848949111,-0.294748391469622,0.7772472541869218,1.0492532990840568,3.3196883797767134,0.1654729287881228,1.5543788740944768,0.25393202968547207,-0.7130076357424209,-0.6990879466319504,0.13741407135819325,0.7299594842341611,-0.7721371902291276,-0.6754317630433431,0.1061182428086329,0.18051300398810793,0.7874734322956018,-0.8880484444991302,0.6762237091365786,1.551289730721776,0.5238922811897357,1.4739813559204105,-1.0184685311516237,1.1435936868882943,-1.9946526666918436,-0.7635586769175003,-0.957733518023633,0.8867808446145183,-1.578496981835544,0.11073510713325645,0.9835787620200716,1.9740673370604407,-0.1334448889768198,0.9477285108853788,-0.17417839738306432,-0.6450491107561569,-0.07527528972511768,0.6855613158434991,0.8514497615920272,-0.3385585882180091,0.29888287358963284,0.7233142531718508,-0.568039849454956,0.10079277363611394,0.2640942600592972,2.1314969593726603,0.8660185939839831,-1.8023421417713628,-0.10593491442889873,0.25368780872319907,-0.68831996647047,-0.29391448363893063,-0.5392299476449419,0.8886679446910751,0.719069221994215,-0.06517306662471668,1.5544404758500472,0.1225624196201008,0.3598981842301572,0.13994053912257376
1,1,95,1.3600342452380725,0.4395906784911902,-0.7989405695084376,-0.09296193402129273,1.0161483296676894,1.1384957433652174,0.14415619128128665,-0.11859234065903067,1.022457468164942,-0.2864691232296508,0.7168704598540409,1.5288376344362642,-0.19291786897364735,0.2091388356350739,0.7789570320669067,-1.2243930586392884,0.5167393178537343,-0.27527021042827066,-0.4060827419448933,-0.2754556937936657,0.3361805697979736,-1.2178622616058206,0.4526054065385006,-0.16801579072719752,0.8218048522519923,0.6883956754502585,0.8454172913897486,0.028696206283729507,-0.26843649278925275,0.0976681610650477,0.047480970382902055,0.8136722846882581,-0.30076285889002924,-1.1513512537413708,0.5742631821487068,2.4627143307570485,0.3792747094823533,0.7971045080099393,1.4190000175165058,1.2523398172901774,-0.155380322645417,-0.3370094468779162,-0.5939980217382522,-0.8616896783596749,-1.2970449881322885,-0.5500386499135208,0.7670038493610245,1.3919406732772404,0.07666614398520272,0.40658667189333186,-1.0995686167679628,-0.10058320464608003,0.8175081326904933,0.20429885812436896,1.6645526194118285,1.3203552350196988,-0.6858913671111221,-0.6838435127055223,0.17358397769871842,-1.30915403325816,-0.5651307084859742,-1.1044242489216314,0.45330678897117027,-0.38904178800817135,-0.2580053303963975,-0.8437420307063462,-1.4136700427191344,0.8281268563479451,0.9903035905202813,-0.044488020932294266,1.5770323527514623,0.11777621684518205,-1.7143993974606233,1.2510678396516564,-0.5772539435380756,-0.15920297485492824,-0.02195187320935882,1.2657175146573163,1.0398089629790868,-0.3904163899941395,0.28407817616834535,-0.45469895957955336,-1.5861986299010005,0.45776406849738294,0.20403978351689306,-0.5714849028245533,1.6381292369374503,0.34820961900312264,1.9234358877774174,0.3897334394962129,-0.4418330830107621,0.9443269383382671,-0.77770622712219,2.0539524899514596,-0.13899800605692972
1,1,95,-0.0814765334707374,-0.7882370674002284,0.006250769831102029,0.3843206044486413,-1.2747998421487496,0.3037147709482022,0.34137529821842205,0.2674797948989754,0.0065897050962274144,1.261758191884626,1.5013388724391206,-1.3327516374372055,1.605912353699576,-0.10334856966958995,0.7438400984333082,0.41860779840927026,0.8185399529797515,-1.7309372752918195,-0.7114580058641328,0.47463465464648363,1.971224465624662,0.24106420757809804,-0.9955039816895123,0.06586800560456588,-0.013866782043788767,1.0361311291513078,0.9085454112788608,0.6862396376657889,0.4659351892379974,1.809218458746177,-0.5335495521352769,-1.6983059141005825,0.7566000559668491,-1.9483310813114862,0.4687046332227257,0.7760113459384468,0.43583664366124913,-0.2629845841455548,-1.125370649333234,1.282369004085266,-1.3802383360795547,1.4586693005997966,-0.029074643771316414,0.07883912952517651,-2.2336154884604973,0.5258933651016579,-1.641875480270219,-0.21642001842319622,-0.9722763375067207,0.6197018492571742,-1.302197464472902,-0.4208097310439322,-0.3939562753360482,-1.31856449974051,0.5614521309392488,1.1029437541146765,0.801764336442084,1.3318201519839687,-1.6152048218892379,-1.7679020345310879,-0.09707242285797237,-0.13911047207654242,0.7158508435644846,0.6976945900177783,-1.7783144755356983,-0.1552513091149501,0.07212330128827728,-0.9667679592795375,0.9298180935451981,-0.5895900958067202,0.1139842912440685,-1.3924080662733074,-1.7435303830191844,-0.10995517108117966,0.11836568599308286,0.4313704808198162,0.7448865498422557,-0.489972988680917,-0.041520817900943,0.6002782586052856,0.4021920629544768,0.021128772650538877,-0.7906758243826989,-0.004525006716252202,0.13837869077342382,-1.2251761103955623,-0.18169085285748673,-0.01857332358596327,1.4863106139324613,0.8871725219420985,0.13361061908456323,0.15792261040847028,-0.25576599576785447,0.37828876676792517,0.14847386215509706
1,1,95,0.5191938663084897,0.9384679215262993,-1.7329174205862037,0.7653103739427305,-0.7727537840482043,0.47564717611499063,0.05552780211075425,-0.364526175702703,0.659062748466558,-1.4138037225873386,-0.19358886800976854,1.1426096232312228,-0.05748621854254706,-0.45033824951581175,-1.3812902140864154,-0.8910215099178728,-0.8164143235039981,0.33767853697226696,0.2724137796702428,1.27980563222173,-0.5450895506722074,1.2613963987267545,0.21417226278277576,-0.7415774130368571,-0.4815599291819385,-0.5412395826947295,-0.6193845211563862,1.3908290102814171,-0.4149674309624023,0.09827929765841026,1.065602983600442,0.9947771160492389,0.3864415796609851,0.30910134739902967,1.0163831998588126,0.6545550552639504,-0.9921610440645046,0.3771578654132637,-0.443630161897021,0.48011049176683157,-0.8028083444859654,-0.4618411118389047,0.8863758597788869,-0.3406521016079908,0.37461853208824397,-0.9645520808185192,0.07412671023050374,1.1446815537841928,-0.046976927907788395,-0.5909572447598793,0.9031038381379812,-1.078401196540103,0.07462292633190654,-1.0038731225629334,0.061659351750904215,0.08807860877943621,0.36138509399090185,-0.22970587389271346,0.3223502877876614,0.19076505297104723,-0.7483814585238951,0.26652855807513137,0.20656917250260082,-0.5847653461549899,-0.07788715747498644,0.6467678742541305,-0.6460318343191044,0.5243569189181571,1.435687566788584,-0.8009165132326753,-1.0298553566107607,0.9134066875793788,1.9081943378982476,0.1341885281388572,-1.4765503740327284,-0.006552247343820882,-0.5085927443557924,-0.22836762683906367,0.6471743660490061,0.8392196700055399,1.138570932578965,0.739231634721374,-0.5202537392583749,-0.4479574170145603,-0.18360437782006928,-0.5761089858241212,-0.1105091067842887,-0.5280007491912855,-0.5338677149898594,1.5142553025539103,-1.3334058076433633,-0.15264861020739579,-0.095732867558303,0.0067258494615235745,-0.5226696490404502
1,1,95,0.6183104237765842,0.21420705157922906,-0.7084502281812136,0.25435755657110476,-0.25046465584358263,0.7209447793848797,0.10319497208152038,-0.4326921678384493,0.17129750960847517,-1.13937788756071,0.6513140194520866,0.3466748985804355,-0.1485187061271216,0.26441020892909545,-2.6988484927970555,-0.24134545902223561,-1.1256727433570715,-0.3835329504344013,1.044623169590702,0.854532462268389,-0.36905920101982503,0.32612642020719995,-0.515654898906967,0.7343900027684592,-0.1972650258853677,0.07098098597238746,0.03691015804960503,-0.21441486989895436,-0.4793673525216688,0.7700020880018379,1.56384705890881,-0.5928502951324527,0.9113211083732786,0.5157767999166427,0.699508506769294,0.503199873030564,-0.3896551732585504,-0.17239363815279848,-1.474643466315181,0.7769188678831379,-1.49994583034567,0.7407977671178902,-0.07396954713201886,-1.5173523940232307,1.0333310742653772,-0.012644965782523169,0.7324001517432772,0.7089326057779056,0.6406407435285603,0.26933911817648204,0.906910912151536,-0.3394965134922049,-0.4675474940096799,0.37692351121183204,0.6366271660348024,0.050068688711612686,1.8262065126026565,0.01651838724359184,0.02651503460554202,0.10428729542669611,0.05831598595303055,0.9197833622361431,0.31745464670808454,-0.31512176297643946,-0.43012914197628765,1.2794744849122772,-0.9382159617196969,-1.6281828604030135,2.095324934658617,-1.2750266715791028,-1.382669700324151,-0.16601733583261855,1.9291351044341136,-0.35558612585780236,-0.2045950118942543,0.34039067199924955,-1.5894245684439783,-0.4705524195960358,-0.6076524249609041,0.6357600014150511,0.42689391322000003,1.3167210485808356,-0.03724324844688674,0.1764499810250489,-0.11709954525947765,0.2817281127102028,-0.13550752037323469,0.23035911736139306,0.4354657502160519,1.6837079829832182,0.3416180907500904,0.5083463973147762,1.2896863274573052,0.14272280097384027,-0.36699856488662036
1,1,95,0.4772732148577956,0.6503800918108704,-0.0630796793108166,0.7335872496692961,0.8313937879127195,-0.6166560398518723,-0.783183657698407,-0.22158505492796896,-0.06394894870328026,-0.01781596927547984,0.7645259157221802,1.4723516905999565,0.8996314902816998,-0.7096458944114504,-0.6790517994625407,-0.3508175813787211,-0.6208916546404907,-0.568022542775568,0.51614145486855,-1.3590941205523879,-0.4915480508399249,-1.015193064005135,-1.175409043260797,0.500678660351845,0.054279597080757046,-0.1623559059062419,0.5710767623450392,-1.435664475738431,0.6556696499220954,0.7780505764567757,1.0730454658022828,0.009619212578602605,-0.7645218748380481,-0.21650465560117582,-0.3809738288825638,0.26661852849335255,-1.169871727620965,-0.45637157296064224,0.8252668402760441,1.0986305037449293,0.33189916242824286,0.7210054320636281,0.3799352177846781,-1.0083388909134068,0.36937525635675317,0.7202613098012804,1.148570081129817,-0.02706290545102159,-0.051775589211276826,0.12817704834629606,0.6549633324435166,0.03407648180462622,0.07020977061003408,0.4793331475599653,0.3364092331691708,-1.0496622154848945,0.6134556153853509,0.15412694925840345,1.2498049467180499,0.7802555453961072,-0.7312178347202397,-0.1068346105346067,0.4765977494393625,-0.12454355882729141,-1.0245198145735814,-0.5687876895043389,-0.42953920858932343,-0.3757025033088566,0.41983041596708676,0.8505724498787008,0.11194236064235477,0.2779830744630984,0.4079621155352506,0.1476971567515608,-0.7138154246091093,-0.00228575857738944,-0.7588742500849488,0.8235767923497588,0.1362870067882123,1.1492275320696612,0.21339185966937949,0.20428049126923659,0.1111825548155662,0.19114539545956846,-1.4511071356787726,-1.021178154431899,-0.7822999119270636,1.1975241198531839,-0.5318199034736524,0.6111925724437733,0.9500799815982358,-0.45544458739960364,0.1072148753972898,-0.19070889854038808,-1.334402893071844
1,1,95,0.21707356686599974,0.9518316084376276,-1.4317939106467836,0.5369982576549122,-1.4308016754118509,-0.04919918806920171,0.200732082479562,-0.018826366422464352,-0.18139877367377868,-1.4698101864900739,0.08129712051407888,1.1669468642490755,0.47156286263720376,0.24033166406393472,-0.28687635099335174,-0.8734471655850501,-1.3690429621469493,0.287086314395298,1.3952756638382153,1.1020777262481025,-0.8548869609509446,0.745558869778011,-0.17158954728158693,-0.6632683361563112,0.015294896572530756,-0.3425309815145675,-0.6570075806733144,0.40812744976122933,-1.0656464707990518,-0.28035211894312034,0.38199477059362125,0.29069419003852764,0.647820219800958,0.02425334509703375,0.8655588869847693,0.24212283187075878,-1.000798780717806,0.34132048600687537,0.2828267277925841,0.36341723712362567,-0.4450491978487746,-0.4027318236464867,1.6725516867944996,-1.3543838464490068,0.49702788454332814,-0.9962438997520243,1.380047604873796,1.6970373485065675,0.43007756778894196,-0.54424193836912,0.47513486040392133,-1.6856888711154354,0.029731223649705436,-0.2141701146272797,0.018323096505057604,1.0852748484452193,0.6709603550163317,0.20110280397170735,0.3802109453648501,0.3894977619230945,0.11037851222856229,0.32002973417459063,0.4904369911694051,-0.4960639864158112,0.17235973063557694,0.2717793769089456,-0.7660404952113473,0.5631098567370126,1.563953169274805,-0.8759695389697065,-0.117147251976067,0.8460729843920647,0.9379355284567679,-0.3221969169828343,-0.9290947002745195,-0.040675980826193225,-0.09717397680914346,0.4934552048440019,0.17702059225779043,0.8563958903466994,1.5635309368240422,0.7450867719384027,0.15196054197002135,-0.7260058803770459,0.2554972234878362,0.04933764768274518,-0.21654163535233967,0.32879932333094714,-0.791002656482449,1.4253476865936265,-0.8066819861959501,0.006222677204236007,0.18257069796454864,0.2604059028311856,-0.4355588263685542
